flightTime,trackId,planId,经,lat,alt,heading,pitch,roll
2026-07-21 08:08:41.000,drone_003,PLAN3,104.036876,30.651309,669.0,134.23,0.13,-0.40
2026-07-21 08:08:42.000,drone_003,PLAN3,104.037196,30.651041,669.1,133.57,0.13,-0.53
2026-07-21 08:08:43.000,drone_003,PLAN3,104.037521,30.650775,669.2,132.99,0.13,-0.47
2026-07-21 08:08:44.000,drone_003,PLAN3,104.037849,30.650512,669.3,132.51,0.13,-0.38
2026-07-21 08:08:45.000,drone_003,PLAN3,104.038180,30.650251,669.4,131.84,0.13,-0.54
2026-07-21 08:08:46.000,drone_003,PLAN3,104.038515,30.649993,669.5,131.17,0.13,-0.54
2026-07-21 08:08:47.000,drone_003,PLAN3,104.038854,30.649738,669.6,130.66,0.13,-0.40
2026-07-21 08:08:48.000,drone_003,PLAN3,104.039195,30.649486,669.7,129.91,0.13,-0.60
2026-07-21 08:08:49.000,drone_003,PLAN3,104.039541,30.649237,669.8,129.52,0.27,-0.31
2026-07-21 08:08:50.000,drone_003,PLAN3,104.039889,30.648990,670.0,128.86,0.13,-0.53
2026-07-21 08:08:51.000,drone_003,PLAN3,104.040241,30.648746,670.1,128.28,0.13,-0.47
2026-07-21 08:08:52.000,drone_003,PLAN3,104.040596,30.648505,670.2,127.69,0.13,-0.47
2026-07-21 08:08:53.000,drone_003,PLAN3,104.040954,30.648267,670.3,127.04,0.13,-0.53
2026-07-21 08:08:54.000,drone_003,PLAN3,104.041316,30.648032,670.4,126.46,0.26,-0.46
2026-07-21 08:08:55.000,drone_003,PLAN3,104.041681,30.647800,670.6,125.95,0.13,-0.40
2026-07-21 08:08:56.000,drone_003,PLAN3,104.042048,30.647571,670.7,125.30,0.13,-0.52
2026-07-21 08:08:57.000,drone_003,PLAN3,104.042419,30.647345,670.8,124.84,0.13,-0.37
2026-07-21 08:08:58.000,drone_003,PLAN3,104.042793,30.647121,670.9,124.15,0.26,-0.56
2026-07-21 08:08:59.000,drone_003,PLAN3,104.043170,30.646901,671.1,123.57,0.13,-0.46
2026-07-21 08:09:00.000,drone_003,PLAN3,104.043550,30.646684,671.2,122.95,0.13,-0.50
2026-07-21 08:09:01.000,drone_003,PLAN3,104.043932,30.646471,671.3,122.43,0.13,-0.41
2026-07-21 08:09:02.000,drone_003,PLAN3,104.044318,30.646260,671.4,121.93,0.26,-0.40
2026-07-21 08:09:03.000,drone_003,PLAN3,104.044706,30.646052,671.6,121.23,0.13,-0.55
2026-07-21 08:09:04.000,drone_003,PLAN3,104.045097,30.645848,671.7,120.67,0.13,-0.45
2026-07-21 08:09:05.000,drone_003,PLAN3,104.045491,30.645647,671.8,120.10,0.26,-0.45
2026-07-21 08:09:06.000,drone_003,PLAN3,104.045888,30.645449,672.0,119.60,0.13,-0.40
2026-07-21 08:09:07.000,drone_003,PLAN3,104.046287,30.645254,672.1,119.04,0.13,-0.45
2026-07-21 08:09:08.000,drone_003,PLAN3,104.046689,30.645062,672.2,118.41,0.26,-0.50
2026-07-21 08:09:09.000,drone_003,PLAN3,104.047093,30.644874,672.4,117.85,0.13,-0.45
2026-07-21 08:09:10.000,drone_003,PLAN3,104.047500,30.644689,672.5,117.22,0.13,-0.50
2026-07-21 08:09:11.000,drone_003,PLAN3,104.047909,30.644508,672.6,116.79,0.26,-0.34
2026-07-21 08:09:12.000,drone_003,PLAN3,104.048321,30.644329,672.8,116.17,0.13,-0.50
2026-07-21 08:09:13.000,drone_003,PLAN3,104.048735,30.644154,672.9,115.48,0.26,-0.55
2026-07-21 08:09:14.000,drone_003,PLAN3,104.049152,30.643983,673.1,115.04,0.13,-0.36
2026-07-21 08:09:15.000,drone_003,PLAN3,104.049570,30.643815,673.2,114.49,0.13,-0.44
2026-07-21 08:09:16.000,drone_003,PLAN3,104.049991,30.643650,673.3,113.81,0.26,-0.54
2026-07-21 08:09:17.000,drone_003,PLAN3,104.050415,30.643489,673.5,113.37,0.13,-0.36
2026-07-21 08:09:18.000,drone_003,PLAN3,104.050840,30.643331,673.6,112.74,0.26,-0.50
2026-07-21 08:09:19.000,drone_003,PLAN3,104.051267,30.643177,673.8,112.20,0.13,-0.43
2026-07-21 08:09:20.000,drone_003,PLAN3,104.051697,30.643026,673.9,111.62,0.13,-0.46
2026-07-21 08:09:21.000,drone_003,PLAN3,104.052128,30.642879,674.0,111.09,0.26,-0.43
2026-07-21 08:09:22.000,drone_003,PLAN3,104.052562,30.642735,674.2,110.51,0.13,-0.46
2026-07-21 08:09:23.000,drone_003,PLAN3,104.052997,30.642595,674.3,110.02,0.26,-0.39
2026-07-21 08:09:24.000,drone_003,PLAN3,104.053434,30.642458,674.5,109.40,0.13,-0.50
2026-07-21 08:09:25.000,drone_003,PLAN3,104.053873,30.642325,674.6,108.91,0.26,-0.39
2026-07-21 08:09:26.000,drone_003,PLAN3,104.054314,30.642195,674.8,108.29,0.13,-0.50
2026-07-21 08:09:27.000,drone_003,PLAN3,104.054757,30.642069,674.9,107.71,0.26,-0.46
2026-07-21 08:09:28.000,drone_003,PLAN3,104.055201,30.641947,675.1,107.23,0.13,-0.39
2026-07-21 08:09:29.000,drone_003,PLAN3,104.055647,30.641828,675.2,106.65,0.26,-0.47
2026-07-21 08:09:30.000,drone_003,PLAN3,104.056094,30.641713,675.4,106.03,0.13,-0.49
2026-07-21 08:09:31.000,drone_003,PLAN3,104.056543,30.641602,675.5,105.55,0.26,-0.38
2026-07-21 08:09:32.000,drone_003,PLAN3,104.056994,30.641494,675.7,105.00,0.13,-0.44
2026-07-21 08:09:33.000,drone_003,PLAN3,104.057445,30.641390,675.8,104.50,0.26,-0.41
2026-07-21 08:09:34.000,drone_003,PLAN3,104.057899,30.641289,676.0,103.81,0.13,-0.55
2026-07-21 08:09:35.000,drone_003,PLAN3,104.058353,30.641193,676.1,103.34,0.26,-0.38
2026-07-21 08:09:36.000,drone_003,PLAN3,104.058809,30.641100,676.3,102.89,0.13,-0.35
2026-07-21 08:09:37.000,drone_003,PLAN3,104.059266,30.641010,676.4,102.17,0.26,-0.58
2026-07-21 08:09:38.000,drone_003,PLAN3,104.059724,30.640925,676.6,101.71,0.13,-0.37
2026-07-21 08:09:39.000,drone_003,PLAN3,104.060184,30.640843,676.7,101.15,0.26,-0.45
2026-07-21 08:09:40.000,drone_003,PLAN3,104.060644,30.640765,676.9,100.57,0.13,-0.46
2026-07-21 08:09:41.000,drone_003,PLAN3,104.061105,30.640691,677.0,100.11,0.25,-0.37
2026-07-21 08:09:42.000,drone_003,PLAN3,104.061568,30.640620,677.2,99.55,0.13,-0.45
2026-07-21 08:09:43.000,drone_003,PLAN3,104.062031,30.640553,677.3,98.97,0.25,-0.46
2026-07-21 08:09:44.000,drone_003,PLAN3,104.062495,30.640490,677.5,98.39,0.25,-0.46
2026-07-21 08:09:45.000,drone_003,PLAN3,104.062960,30.640431,677.7,97.95,0.13,-0.35
2026-07-21 08:09:46.000,drone_003,PLAN3,104.063426,30.640375,677.8,97.23,0.25,-0.57
2026-07-21 08:09:47.000,drone_003,PLAN3,104.063893,30.640324,678.0,96.81,0.13,-0.34
2026-07-21 08:09:48.000,drone_003,PLAN3,104.064360,30.640276,678.1,96.24,0.25,-0.46
2026-07-21 08:09:49.000,drone_003,PLAN3,104.064828,30.640232,678.3,95.67,0.13,-0.45
2026-07-21 08:09:50.000,drone_003,PLAN3,104.065296,30.640192,678.4,95.24,0.25,-0.35
2026-07-21 08:09:51.000,drone_003,PLAN3,104.065765,30.640155,678.6,94.53,0.13,-0.56
2026-07-21 08:09:52.000,drone_003,PLAN3,104.066234,30.640123,678.7,94.10,0.25,-0.35
2026-07-21 08:09:53.000,drone_003,PLAN3,104.066704,30.640094,678.9,93.54,0.25,-0.45
2026-07-21 08:09:54.000,drone_003,PLAN3,104.067174,30.640069,679.1,92.97,0.13,-0.46
2026-07-21 08:09:55.000,drone_003,PLAN3,104.067645,30.640048,679.2,92.40,0.25,-0.45
2026-07-21 08:09:56.000,drone_003,PLAN3,104.068116,30.640031,679.4,91.98,0.13,-0.34
2026-07-21 08:09:57.000,drone_003,PLAN3,104.068587,30.640017,679.5,91.27,0.25,-0.57
2026-07-21 08:09:58.000,drone_003,PLAN3,104.069058,30.640008,679.7,90.85,0.13,-0.34
2026-07-21 08:09:59.000,drone_003,PLAN3,104.069529,30.640002,679.8,90.28,0.25,-0.45
2026-07-21 08:10:00.000,drone_003,PLAN3,104.070000,30.640000,680.0,90.28,0.00,0.00
